,full_text,weekday,month,day,hour,has_hashtag,has_url,like_count,is_reply,retweet_count,followers,following,user,screen_name
580,"@joshuawongcf This is the real Chinese authorities action. A shame all over the world for democrats.
Catalonia are with you in your pacific fight for freedom and democracy. 
You never walk alone, Hong Kong.
#HongKongProtesters 
#CatalunyaWithHongKong",Tue,Aug,13,12,1,0,1,1,1,7389,1755,Irreductibles Catalans 👊🏻👊🏻👊🏻,ICatalans
581,RT @Mark3Ds: @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_M…,Tue,Aug,13,12,0,0,0,0,8,301,554,Jonathan Stanley,jonrstanley
582,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,82,165,SmoothBrainedCriminal💩🇺🇸💩,fake_name_mafia
583,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,20,181,the man,Carbine64Show
584,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,4554,3633,Piriyathep K,PKinbangkok
585,RT @Mark3Ds: @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_M…,Tue,Aug,13,11,0,0,0,0,8,48,1190,M,xiaomeiniur
586,RT @Mark3Ds: @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_M…,Tue,Aug,13,11,0,0,0,0,8,165,849,cantopopped,cantopopped
587,RT @Mark3Ds: @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_M…,Tue,Aug,13,11,0,0,0,0,8,214,494,MW,MW08758848
588,RT @Mark3Ds: @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_M…,Tue,Aug,13,11,0,0,0,0,8,26612,7686,Rory Medcalf,Rory_Medcalf
589,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,601,277,Albert .咒林鄭落地獄,hkAlbertChan
590,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,222,581,JollyRoger,Geof_Jiif
591,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,11,0,0,0,0,43,144,1268,wannagonana,meimeihene
592,RT @Otpor17: Massive crowds take to streets in ‘last fight’ for #HongKong: an estimated 1 million people join protest against proposed law…,Tue,Aug,13,11,1,0,0,0,28,105,326,Nicholas McGoldrick #ImpeachTrump 🍑,PhillyFaithful
593,"@TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_Mulroney @globeandmail @nvanderklippe @cafreeland @Rory_Medcalf @RalphGoodale @JustinTrudeau @csiscanada @ASIO @FBI @AaronFriedberg @elyratner @FenellaSung1 @washingtonpost @DrBeeZee @comradewong @MichaelAuslen @Colinfreeze @HonJohnMcCallum @ianjamesyoung70 @CanadaChina @CanadaFP @CSIS @cse_cst @NSAGov @DHSgov @GCHQ @stevenchase @TorontoStar @nationalpost @jmohanmalik @MichaelDanbyMP @TheJusticeDept @IndoPac_Info @univcan @jwmanthorpe @Nuttallreports @joannachiu @kevincarrico By @acoyne: ""military assault on #HongKong would have to spell, at a minimum, a cataclysmic reset in #China’s relations w/the rest of the world: the severest sanctions, an end to the One China policy, a renewed commitment to the defence of #Taiwan"" https://t.co/eFzL5U1T4q #cdnfp",Tue,Aug,13,10,1,1,7,1,8,1648,122,Mark Collins,Mark3Ds
594,"「Stand with Hong Kong,Fight for FREEDOM」
#StandwithHK 
#反送中 #antiELAB #freedomHK #FreeHongKong https://t.co/jPqwTk7Rgm",Tue,Aug,13,10,1,0,3,0,0,1734,85,末日幽靈,doomsdayspecter
595,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,10,0,0,0,0,43,4388,3648,felo,cflx
596,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,10,0,0,0,0,43,16407,16231,Midwest Unrest,MW_Unrest
597,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,10,0,0,0,0,43,281,167,ねこ,neko_lau
598,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,10,0,0,0,0,43,4147,2841,Anil sharma,nila3333
599,"@kovichni @HongKongHermit @hkpoliceforce Bullshit. In England or US they can vote ppl out of the Government if they are the majority. In Hong Kong or mainland china you have no vote, no voice just nothing. 
They fight for freedom. Something you have no idea about in mainland china. #HongKongProtesters",Tue,Aug,13,10,1,0,4,1,0,20,13,EXAtau,AtauEx
600,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,2697,4830,ガナ,Gana_Ship8
601,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,3598,2040,sig_yok,yoksig
602,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,9643,6421,clara,clara111
603,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,9,112,huanghe huang,philix007
604,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,46,265,c2c2c2c2,carl_c2c2
605,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,235,1090,ShangHaiNPC,FogShangHai
606,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,534,1686,JamesLu,jameslu920
607,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,160,394,dingding,dingdingINS
608,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,90,591,newpgt,newpgt
609,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,213,342,香港加油,wrj19971029
610,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,31001,856,流雲,liuyun2018
611,"RT @AthenaCDaily: More protesters started to gather in Terminal 2. They blocked the departure way with multiple trolleys, and chanted “Figh…",Tue,Aug,13,09,0,0,0,0,43,4973,1015,Freakingcat - FREE HONG KONG!,freakingcat
